timestamp,K2S1_mX,K2S1_mS,K2S1_mCO2,K2S1_mO2,K2S1_cX,K2S1_cS,K2S1_rX,K2S1_rS,K2S1_rCO2,K2S1_rO2,K2S1_h
7.001098554444445,15.0,0.0,0.0,0.0,10.257106810169562,0.0,-0.4392262999134119,-0.0,0.729281403629816,-1.003383761988618,0
7.002487444722222,14.999509994056115,0.004828408688502743,0.0020315169836086157,-0.002802074600462044,10.256589634974928,0.0033016416221293026,-0.26863316082663996,-0.19593566157990827,0.73340472162684,-1.0141002113458826,0
7.003876349444445,14.999247742942194,0.009394651094769274,0.004074854438726456,-0.00563452166252409,10.256208384280765,0.006423888782749365,-0.1110280177003224,-0.3773341551469383,0.737771834296548,-1.0252223819118205,0
7.005265228333333,14.999196230306193,0.01371705592776374,0.00613027126816222,-0.008497788426927855,10.255976355420916,0.009379289336643297,0.03503607634006063,-0.5456673000811707,0.7421389322336667,-1.0363445162850824,0
7.006654118611111,14.999340312615956,0.017816375208504202,0.008197836080212037,-0.011391974018294507,10.255883189291655,0.012182046622498638,0.1708262420284778,-0.7023696524712664,0.7465061324577433,-1.0474669124908988,0
7.008043004722223,14.999666539480744,0.021714509122139465,0.010277583508929388,-0.014317101663313705,10.255912887659495,0.014847137659278876,0.2975435745313213,-0.8488009093325287,0.7508733860382194,-1.058589445912454,0
7.009431891666667,15.000162979768668,0.02542605099754483,0.01236950962674059,-0.01727317126424733,10.256057454626106,0.017384547103040528,0.41606148959217604,-0.9859498539117437,0.7552407086785167,-1.0697121565428953,0
7.010820788055556,15.00081839679268,0.028960385584804283,0.014474615640071808,-0.020261146126267306,10.256292258826207,0.019800664912359538,0.5265305429077217,-1.1145424424959822,0.7604228569963805,-1.0816135784118728,0
7.012209677777777,15.001622054297403,0.03232647831934634,0.0165950062077153,-0.02328307394927183,10.256610205940017,0.02210161582875812,0.6296527415595515,-1.2352378423158612,0.7662210129329385,-1.0941363630201066,0
7.013598561111111,15.002564344948592,0.03552969896060679,0.01873143105393936,-0.026339708034942302,10.257015861593354,0.024291093003662733,0.7262314162533543,-1.3485243116157912,0.7720174564648867,-1.1066554567631284,0
7.014987451666667,15.003636548945021,0.038578229122526696,0.020883969685156815,-0.0294311325381855,10.257503580949129,0.026374694033682006,0.8167526988170727,-1.4549522273812887,0.7778122448906247,-1.1191709833911863,0
7.0163763391666665,15.004830632454004,0.041485594021897325,0.02305256060177411,-0.03255727848061198,10.25805275006198,0.02836162714984802,0.9018311885873677,-1.5552173335408896,0.783605335815537,-1.131682851338612,0
7.017765222777778,15.006139512986072,0.04426663766649684,0.025236983500550345,-0.03571794541934923,10.258659234011546,0.030262037139070053,0.9820872992926338,-1.6500219832344603,0.7893967262705713,-1.144191054190594,0
7.0191541172222225,15.007556341554817,0.04692920016825064,0.027438946748556577,-0.03891464823287688,10.259319048581746,0.032081281340101166,1.0574190671624653,-1.7397968423077133,0.7959873578318736,-1.15740897606491,0
7.020543007500001,15.009074663544554,0.04947845524071762,0.029659920976054754,-0.0421486620423765,10.260028471932559,0.03382289520819243,1.1282872479167425,-1.82486114692787,0.8030804151796179,-1.1710559537725527,0
7.021931895,15.010688630371366,0.051917951730202555,0.031900587159555294,-0.04542057780840392,10.260792760373256,0.035489334058186446,1.195216207159427,-1.905465083385132,0.8101721934297115,-1.1847004698141996,0
7.023320785,15.012392981811674,0.05424818357664181,0.03416058415016611,-0.04873002082473814,10.261608764250951,0.037080939508391655,1.2583260989451774,-1.9817446937698604,0.817262719909463,-1.198342576767547,0
7.024709673888889,15.014182630425836,0.05647150727712244,0.0364395265222114,-0.052076587221745484,10.262487163037434,0.03859937851924258,1.3177844337814033,-2.0538896003056033,0.8243519765595984,-1.2119822398869295,0
